cluster_id,score,summary
171,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Về sản_phẩm hợp_đồng tương_lai trái_phiếu Chính_phủ trong tháng 6 giao_dịch hợp_đồng tương_lai TPCP kỳ_hạn 10 năm và 5 năm có khối_lượng tăng lên đáng_kể trong đó KLGD hợp_đồng tương_lai trái_phiếu Chính_phủ kỳ_hạn 10 năm là 4000 hợp_đồng và hợp_đồng tương_lai trái_phiếu Chính_phủ kỳ_hạn 5 năm là 35266 hợp_đồng tổng_GTGD theo danh_nghĩa đạt 41504 tỷ đồng tăng 629 về KLGD và 017 về GTGD so tháng trước.Đáng chú_ý sản_phẩm hợp_đồng tương_lai chỉ_số VN30 đã được giao_dịch với mức khối_lượng lớn nhất từ trước tới nay với 506025_hợp đồngphiên vào ngày 216.Trên thị_trường cơ_sở nhờ động_lực từ nhóm ngân_hàng chỉ_số VN30 giảm nhẹ hơn thị_trường chung khi đóng cửa tại mức 1242 điểm 05.Trong khi đó tổng thanh khoản thị_trường phái_sinh trong phiên tăng mạnh
172,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",Một lần nữa chúng_tôi kiên_quyết phản_đối mọi hành_động vi_phạm chủ_quyền của Việt_Nam đối_với hai quần_đảo Hoàng_Sa và Trường_Sa.Việc Trung_Quốc tiến_hành tập_trận ở khu_vực quần_đảo Hoàng_Sa xâm_phạm nghiêm_trọng chủ_quyền Việt_Nam đối_với quần_đảo này đi ngược_lại tinh_thần Tuyên_bố về Ứng_xử của các bên ở Biển_Đông_DOC gây phức_tạp tình_hình không có lợi cho quá_trình đàm_phán hiện_nay giữa ASEAN và Trung_Quốc về Bộ Quy_tắc Ứng_xử giữa các bên ở Biển_Đông_COC và việc duy_trì môi_trường hòa_bình ổn_định và hợp_tác ở Biển_Đông tuyên_bố nói.Ngày 157 Cục An_toàn hàng_hải Hải Nam Trung_Quốc thông_báo cấm tàu_bè ra vào một khu_vực rộng hơn 60000 km2 để phục_vụ tập_trận từ ngày 167207
173,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Sau khi video của Sojang được đăng_tải và lan_truyền nhiều cư_dân mạng đã để lại bênh_vực Nam_Joo_Hyuk cho rằng trò_đùa của anh rất bình_thường và không hề ảnh_hưởng đến Suzy.Theo khán_giả câu hỏi của Nam_Jo_Hyuk ám_chỉ hơi thở của Suzy có mùi.Kênh YouTube này trích_dẫn các bình_luận chỉ trích nam diễn_viên vì buông câu đùa có ý chê_bai kém duyên khiến Suzy bối_rối xấu_hổ trước mọi người.Công_chúng cho rằng trò_đùa của Nam_Jo_Hyuk với Suzy đã đi quá giới_hạn.Ngoài_ra kênh chuyên đăng tin về người nổi_tiếng Sojang chỉ ra rằng Nam_Joo_Hyuk đang đùa_cợt về quê_hương của Suzy tỉnh Jeolla bằng cách nói cô có mùi giống Samhap.Nhiều cư_dân mạng chỉ trích Nam_Joo_Hyuk bất_lịch_sự khi hỏi Suzy có ăn món Samhap hay không.Kênh YouTube_Sojang đã đăng video chứa đoạn cắt phần quay cảnh hôn đầu_tiên cho bộ phim StartUp của Suzy và Nam_Joo_Hyuk
174,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Lãnh_đạo Công_an tỉnh Thừa_ThiênHuế cho biết trước đó trong tối 256 chương_trình khai màn Festival Huế_2022 với chủ_đề Di_sản văn_hóa với hội_nhập và phát_triển một trong những chương_trình chính của Festival đã diễn ra thành_công để lại nhiều ấn_tượng tốt_đẹp trong lòng du_khách.Với yêu_cầu nhiệm_vụ đảm_bảo ANTT chung Công_an tỉnh Thừa_ThiênHuế đã có những chuyên_đề để đảm_bảo tuyệt_đối an_toàn cho Festival Huế 2022.Dịp hè năm nào cũng vậy ông Nguyễn_Văn_Đồn ở TPHCM cùng gia_đình chọn Huế là điểm đến của gia_đình trong chuyến du_ngoạn ra miền Trung.Với các hoạt_động trình_diễn ca_múa nhạc trình_diễn đường_phố mang đến vẻ đẹp của áo_dài và diều Huế chương_trình quảng diễn nghệ_thuật dân_gian góp_phần làm cho Huế trở_nên sôi_động và tươi mới hơn trong Tuần_lễ Festival Huế 2022 góp_phần thu_hút người dân địa_phương và du_khách.Những ngày qua các tuyến phố trung_tâm của TP Huế đã diễn ra lễ_hội đường_phố Sắc màu_Văn_hóa.Đến Huế đúng dịp diễn ra Festival Huế 2022 và cũng đúng vào ngày Gia_đình Việt_Nam mỗi người có thêm sự trải_nghiệm về văn_hóa lịch_sử cuộc_sống sinh_hoạt đậm chất văn_hóa truyền_thống của người dân cố_đô
175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Bên_cạnh đó sản_xuất nông_nghiệp ở Việt_Nam thời_gian qua phát_triển khá tốt với nhiều tín_hiệu khả_quan cho thấy cung_cầu nông_sản thịt lợn lúa gạo rau_quả ở Việt_Nam những tháng cuối năm 2022 sẽ không căng_thẳng giúp cho giá các mặt_hàng lương_thực thực_phẩm không bị tăng đột_biến.Giá các dịch_vụ viễn_thông bưu_chính cơ_bản giữ ổn_định_giá nhiều mặt_hàng thuộc diện nhà_nước quản_lý nhìn_chung vẫn được giữ ổn_định hoặc kiềm_chế mức tăng_giá sẽ góp_phần hạ van lạm_phát.Bởi_vậy kịch_bản nhiều khả_năng xảy ra hơn là giá xăng_dầu và giá các nguyên_vật_liệu sẽ không tăng mạnh trong thời_gian tới và tốc_độ tăng CPI trong 6 tháng cuối năm 2022 sẽ ở mức thấp hơn 05 tháng.Trong đó khung học_phí năm 2022 2023 dự_kiến giữ ổn_định như năm_học trước và điều_chỉnh học_phí với giáo_dục đại_học công_lập chưa tự_chủ chi thường_xuyên không quá 15.PGS TS Đinh_Trọng_Thịnh Dự_báo trong 6 tháng cuối năm 2022 nếu giá dầu và nguồn cung nguyên_vật_liệu như hiện_nay lãi_suất của các nền kinh_tế lớn tăng không quá cao kinh_tế thế_giới phục_hồi chậm các doanh_nghiệp Việt_Nam tận_dụng được cơ_hội từ các hiệp_định thương_mại tự_do kinh_tế Việt_Nam có_thể tăng_trưởng ở mức 7 75 thì khả_năng lạm_phát cả năm sẽ trong khoảng 35 38 vẫn thấp hơn mục_tiêu đề ra.Mỹ và các nước tiếp_tục thực_thi chính_sách tiền_tệ thắt chặt giá xăng_dầu và giá các nguyên_vật_liệu không tăng mạnh trong thời_gian tới.Đồng quan_điểm TS Võ_Trí_Thành chuyên_gia kinh_tế cho biết cán_cân thanh_toán quốc_tế của Việt_Nam hiện tương_đối ổn_định thặng_dư không quá nhiều nên việc tăng lãi_suất chưa phải vấn_đề cần_thiết.PGSTS Đinh_Trọng_Thịnh cho rằng để có_thể giữ tốc_độ tăng chỉ_số CPI ở mức dưới 4 như chỉ_tiêu của Quốc_hội và tìm cách ổn_định thị_trường tài_chính tiền_tệ tiếp_tục hạ thấp tỷ_lệ lạm_phát cần tiếp_tục đẩy_mạnh công_tác phòng_chống dịch_bệnh Covid19 với các biến_thể mới có_thể bùng_phát trở_lại và phòng_ngừa các dịch_bệnh khác
176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Đề_án 1_triệu héc_ta lúa chất_lượng cao chưa triển_khai nhưng ĐBSCL đã vượt chỉ_tiêu.Khắc_phục khiếm_khuyết của mô_hình cánh đồng lớn để phát_triển thành_công 1_triệu héc_ta lúa chất_lượng cao.Tuy_nhiên đến giờ_phút này việc xây_dựng 1_triệu héc_ta lúa chất_lượng cao là hết_sức cần_thiết vì nhiều lý_do.Từ đó chúng_tôi sẽ có những đề_xuất phù_hợp và chắc_chắn phải có một cơ_chế một chính_sách mới rõ_rệt hơn đủ sức_bật cho ngành hàng lúa gạo.Trong sản_xuất lúa gạo hiện_nay chúng_ta đã có nhiều chính_sách hỗ_trợ về chuyển_đổi cơ_cấu cây_trồng chính_sách hỗ_trợ người trồng lúa nhưng có_thể trong thời_điểm này chưa đủ lực để tạo cú huých.Sản_xuất 1_triệu héc_ta lúa chất_lượng cao phải đáp_ứng yêu_cầu kép ngon và an_toàn.KTSG_Online Phát_triển 1_triệu héc_ta lúa chất_lượng cao so với mô_hình cánh đồng lớn cũng do Bộ_Nông_nghiệp_và_Phát_triển_nông_thôn phát_động khoảng 10 năm trước có gì giống và khác nhau thưa ông.ĐBSCL có 95_lượng gạo xuất_khẩu nhưng về cơ_cấu giống chất_lượng gạo sản_xuất an_toàn thực_phẩm thì vẫn chưa ổn_định
177,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Tổ_hợp Y_tế Phương_Đông do Shark Nguyễn_Thanh_Việt đầu_tư vừa công_bố sẽ xây_dựng dự_án Bệnh_viện Ung_bướu Công_nghệ_cao Phương_Đông tại số 9 Phố_Viên phường Cổ_Nhuế 2 quận Bắc Từ_Liêm Hà_Nội.Dự_án có quy_mô 30000 m2 sàn xây_dựng gồm 15 tầng nổi 2 tầng_hầm đáp_ứng 250 giường nội_trú và 500 lượt khám ngoại trúngày
178,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Sau 3 năm triển_khai đầu_tư 11 dự_án cao_tốc Bắc_Nam giai_đoạn 20172020_kỳ họp Quốc_hội thứ 3 là dịp để các đại_biểu chất_vấn lãnh_đạo Bộ GTVT về kết_quả triển_khai 654 km đường_cao_tốc này.Dự_án đường_bộ cao_tốc Bắc_Nam phía Đông qua tỉnh Hà_Tĩnh là công_trình giao_thông trọng_điểm có ý_nghĩa rất thiết_thực trong phát_triển kinh_tế xã_hội.Với duy_nhất một dự_án về đích là Cao_Bồ Mai_Sơn Bộ GTVT phải giải_trình với Quốc_hội về nguyên_nhân chậm_trễ của 10 dự_án còn lại.Vì_vậy để đẩy nhanh tiến_độ dự_án các doanh_nghiệp phải ngồi lại đưa ra các giải_pháp thay_đổi biện_pháp thi_công vẽ lại đường găng tiến_độ từ đó kéo bù quãng thời_gian đã mất và nhanh_chóng đạt sản_lượng theo quy_định của tổ_chức tín_dụng để được giải_ngân nguồn vốn.Cùng với gói thầu của Công_ty TNHH_Hòa_Hiệp trên công_trường cầu_vượt Quốc_lộ 8 và tuyến chính các nút giao đường gom của dự_án Công_ty TNHH Đại_Hiệp Công_ty Cổ_phần Đầu_tư và Xây_dựng Thái_Yên đã chia làm nhiều mũi thi_công huy_động tối_đa nhân_công máy_móc đội nắng đẩy nhanh tiến_độ xây_dựng.Để đảm_bảo khối_lượng tiến_độ giải_ngân vốn mặc_dù thời_tiết nắng nóng gay_gắt nhưng đến nay chúng_tôi đã thi_công xong 2 trụ và 1 mố_cầu đang đẩy nhanh tiến_độ thi_công các trụ cầu còn lại.Thời_gian xây_dựng dự_án khoảng 3 năm thời_gian vận_hành khai_thác hoàn vốn khoảng 16 năm 6 tháng 8 ngày.Trên công_trình cầu Hưng_Đức bắc qua sông Lam nối 2 huyện Hưng_Nguyên tỉnh Nghệ_An với huyện Đức_Thọ tỉnh Hà_Tĩnh không_khí làm_việc hết_sức rộn_ràng khẩn_trương
179,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Hôm 207 Mỹ cho biết sẽ gửi thêm 4 bệ_phóng HIMARS tới Ukraine trong gói hỗ_trợ quân_sự mới nhất của mình.Tuần trước phía Ukraine cho biết các lực_lượng của nước này đã phá_hủy một kho vũ_khí của Nga ở thành_phố Nova_Kakhovka thuộc khu_vực Kherson.Từ 5207 đã có 4 xe bệ_phóng HIMARS và một xe vận_tải kiêm nạp_đạn bị phá_hủy Người_phát_ngôn Bộ_Quốc_phòng Nga_Igor_Konashenkov cho biết trong thông_báo ngày 227.Cuối tuần trước Bộ_trưởng Quốc_phòng Ukraine nói với Financial_Times rằng Kiev tin_tưởng phương Tây sẽ gửi thêm viện_trợ bao_gồm cả tên lửa tầm xa_300 km để sử_dụng với HIMARS.Mỹ đã cung_cấp cho Ukraine hệ_thống HIMARS_M142.Ngày 67 chỉ vài ngày sau khi những hệ_thống HIMARS đầu_tiên được đưa tới Ukraine Bộ_Quốc_phòng Nga cho biết họ đã phá_hủy 2 chiếc trong số đó đồng_thời công_bố một đoạn video về cuộc tấn_công được cho là hình_ảnh vụ tấn_công
180,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Nhờ đó Tập_đoàn KIDO ghi_nhận doanh_thu thuần 6 tháng đạt 6352 tỷ đồng tỷ_trọng ngành dầu_ăn chiếm 83 và ngành hàng thực_phẩm chiếm 17 tăng 30 so với cùng kỳ năm trước hoàn_thành 454 kế_hoạch năm.Trong nửa cuối năm 2022 KDC sẽtập trung khâu sản_xuất hoàn_chỉnh công_thức sản_phẩm đội_ngũ nhân_lực để chuẩn_bị cho sự trở_lại trong mùa Trung_thu 2022 với thương_hiệu KIDO’s_BakeryVới ngành dầu_ăn KDCtăng_tốc tiến_độ hoàn_thành nâng_cấp nhà_máy dầu Vinh Nghệ_An nhằm sớm phục_vụ nhu_cầu tiêu_dùng lớn tại thị_trường miền Bắc trước thềm Tết_Nguyên_đán 2023.Công_ty CP Tập_đoàn Kido_KDC vừa công_bố kết_quả kinh_doanh 6 tháng đầu năm với mức tăng_trưởng cao so với cùng kỳ nhờ sức_mua của người tiêu_dùng hồi_phục kinh_tế trong nước chuyển_biến tích_cực sau đại_dịch.CTCP Dầu Thực_Vật Tường_An_TAC có doanh_thu thuần đạt 3645 tỷ đồng tăng 22 so với cùng kỳ năm trước hoàn_thành 53 kế_hoạch năm nhờ Công_ty tập_trung kinh_doanh các sản_phẩm trung và cao_cấp để đáp_ứng được nhu_cầu ngày_càng cao của người tiêu_dùng.Xét về hiệu_quả hoạt_động kinh_doanh 6 tháng đầu năm 2022 lợi_nhuận thuần từ hoạt_động kinh_doanh của KIDO đạt 427 tỷ đồng tăng 27 so với cùng kỳ năm trước.Đây là mức doanh_thu cao kỷ_lục mà doanh_nghiệp sản_xuất và bán_lẻ dầu_ăn bánh_kẹo này ghi_nhận được trong nửa đầu hàng năm.Theo báo_cáo tài_chính bán_niên 2022 vừa được công_bố KDC ghi_nhận doanh_thu thuần đạt 6352 tỷ đồng tăng 30 trong đó tỷ_trọng ngành dầu_ăn chiếm 83 và ngành hàng thực_phẩm chiếm 17.Với ngành dầu thời_gian qua KDC đã có nhiều hoạt_động giúp duy_trì vị_thế nâng cao thị_phần trong thị_trường dầu_ăn
181,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Giá tiền mã_hóa lao dốc dẫn đến khối_lượng giao_dịch trên Coinbase_sụt_giảm nghiêm_trọng.Sau một thời_kỳ tăng_trưởng chóng_mặt sự sụp_đổ của blockchain Terra và stablecoin UST là điều không ai lường trước bà Medalie nhận_xét.Celsius công_ty cho vay tiền mã_hóa với 17 triệu khách_hàng quản_lý khối tài_sản 12 tỷ USD vừa nộp đơn xin bảo_hộ phá_sản sau một tháng hỗn_loạn.Bitcoin đồng_tiền mã_hóa lớn nhất thế_giới vừa ghi_nhận quý tồi_tệ nhất trong vòng hơn thập_kỷ qua.Đây là vụ phá_sản lớn nhất kể từ khi thị_trường tiền mã_hóa lao dốc trong năm nay.Nhưng khi hệ_thống đó sụp_đổ UST đã mất mốc 1_UST_đổi 1 USD dẫn tới cú rơi của token LUNA được liên_kết với UST.Sự sụp_đổ của Celsius là vụ phá_sản lớn thứ 3 của hệ_sinh_thái crypto trong vòng 2 tuần và đang được ví_như Lehman_Brothers của thị_trường tiền điện_tử sự_kiện báo trước cho cuộc khủng_hoảng tài_chính và thế_chấp nợ năm 2008 tại phố Wall.Sàn giao_dịch tiền mã_hóa_Blockchaincom có_thể thiệt_hại 270 triệu USD do các khoản vay của 3AC
182,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Các chuyên_đề này do các đồng_chí lãnh_đạo Đảng và Nhà_nước các đồng_chí Ủy_viên Bộ_Chính_trị Bí_thư Trung_ương Đảng trực_tiếp truyền_đạt nhằm giúp các đại_biểu nắm_bắt một_cách đầy_đủ và có hệ_thống tinh_thần của Nghị_quyết Hội_nghị lần thứ 5 Ban_chấp_hành Trung_ương Đảng khóa XIII.Đảng ủy Bộ_GDĐT đã tổ_chức thành 5 điểm cầu gồm cơ_quan Bộ_GDĐT và 4 điểm cầu tại các đảng_ủy trực_thuộc Đảng_ủy Bộ Báo_Giáo_dục và Thời_đại_Học_viện Quản_lý giáo_dục Viện Khoa_học giáo_dục Việt_Nam Nhà_xuất_bản giáo_dục Việt_Nam.Không đợi đến khi sửa_đổi chính_sách pháp_luật mà ngay từ bây_giờ qua những tình_hình thực_tiễn trên thị_trường đất_đai trong thời_gian qua chúng_ta cần thúc_đẩy sự tham_gia của Quốc_hội của Nhân_dân trong việc giám_sát các chính_sách pháp_luật về đất_đai cũng như giám_sát cán_bộ đảng_viên trong việc thực_thi nhiệm_vụ cũng như lối sống ứng_xử văn_hóa của họ.Hội_nghị nghiên_cứu học_tập quán triệt Nghị_quyết Hội_nghị lần thứ năm Ban_Chấp_hành Trung_ương Đảng khóa XIII nhằm nghiên_cứu học_tập quán triệt và triển_khai các nội_dung văn_kiện Hội_nghị lần thứ năm Ban_Chấp_hành Trung_ương Đảng khóa XIII tới cấp_ủy các cấp tổ_chức đảng cán_bộ đảng_viên.Ngay sau hội_nghị học_tập trực_tuyến các tổ_chức cơ_sở Đảng của quận_Hai_Bà_Trưng sẽ tiếp_tục mở lớp nghiên_cứu học_tập trực_tiếp cho các cán_bộ đảng_viên của đơn_vị mình hoàn_thành trong tháng 82022 với quyết_tâm đưa việc học_tập và triển_khai thực_hiện 4 Nghị_quyết Hội_nghị Trung_ương 5 khóa XIII thực_sự trở_thành đợt sinh_hoạt chính_trị sâu_rộng trong các cấp_ủy chính_quyền các cấp tạo bầu_không_khí phấn_khởi trong toàn Đảng toàn xã_hội hoàn_thành thắng_lợi mục_tiêu hội_nghị đề ra.Trên cơ_sở đó định_hướng cấp_ủy các cấp các ban bộ ngành địa_phương tiếp_tục quán_triệt tuyên_truyền sâu_rộng trong cơ_quan đơn_vị tổ_chức và nhân_dân xây_dựng kế_hoạch chương_trình hành_động thực_hiện các Nghị_quyết quyết_định của Hội_nghị lần thứ 5 Ban_Chấp_hành Trung_ương Đảng khóa XIII bảo_đảm thiết_thực hiệu_quả góp_phần đưa Nghị_quyết Hội_nghị nhanh_chóng đi vào thực_tiễn đời_sống kinh_tế xã_hội hoàn_thành thắng_lợi các mục_tiêu đề ra.Và ngay sau khi được lãnh_đạo Đảng Nhà_nước trực_tiếp quán_triệt 4 nghị_quyết chúng_tôi sẽ triển_khai ngay tới các cấp cơ_sở đảng dưới nhiều hình_thức như trực_tiếp hoặc lồng_ghép trong các chương_trình hoạt_động của cơ_sở.Phó Chủ_tịch Tổng_Liên_đoàn Lao_động Việt_Nam Ngọ Duy_Hiểu Tại Hội_nghị Hội_nghị toàn_quốc nghiên_cứu học_tập quán triệt Nghị_quyết Hội_nghị lần thứ 5 Ban_chấp_hành Trung_ương Đảng Khóa_XIII đã đưa ra 4 chuyên_đề tác_động rất lớn đến Nhân_dân và đời_sống xã_hội
