cluster_id,score,summary
153,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Theo diễn biến vụ việc, trưa ngày 11/7, trong lúc giao hàng cho khách tại hẻm 113 Võ Duy Ninh, phường 22, quận Bình Thạnh thì anh Nguyễn Khánh Duy (nhân viên giao hàng) bất ngờ bị một nam thanh niên cướp xe máy và tẩu thoát cùng với thùng hàng phía sau..Ngày 13/7, UBND phường 22, quận Bình Thạnh, TP.HCM cho biết các lực lượng chức năng đã bắt được đối tượng cướp xe máy cùng thùng hàng Shopee của 1 nam shipper trên địa bàn..Hiện, CAQ1 đã khởi tố bắt tạm giam đối tượng Phan Hùng Tâm để xử lý về hành vi cướp giật tài sản, đồng thời tiếp tục truy xét bắt giữ đối tượng Đức để xử lý trước pháp luật..Sơn là nghi phạm gây ra vụ trộm xe máy lẫn hàng hóa của nam shipper ở hẻm 113 Võ Duy Ninh (phường 22, quận Bình Thạnh)..Anh Duy cho biết, chiếc xe máy có giá trị 21 triệu đồng vừa trả góp xong thì bị trộm mất và toàn bộ hàng hóa của khách trị giá khoảng 20 triệu trên xe cũng bị kẻ gian chở theo..Qua nắm tình hình trên địa bàn, công an đã mời bạn gái của đối tượng nghi vấn là chị T.T.T (SN 1993, quê quán An Giang) lên làm việc và người phụ nữ này khai nhận chiều ngày 11/7 thấy Sơn mang về một giỏ hàng bên trong có nhiều gói hàng của Shopee..Trưa ngày 11/7, trong lúc giao hàng cho khách tại hẻm 113 Võ Duy Ninh, phường 22, quận Bình Thạnh, anh Nguyễn Khánh Duy (nhân viên giao hàng) bất ngờ bị một nam thanh niên cướp xe máy và tẩu thoát cùng với thùng hàng phía sau..Tiếp đến, cơ quan chức năng đã mời anh Duy lên làm việc và xác nhận các gói hàng mà Sơn mang về cho bạn gái có mã code trùng với mã code các gói hàng mà nam shipper này bị cướp mất."
154,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Khoảng 19h30’ ngày 14/7, Thiếu tá Nguyễn Việt Cường, Thiếu tá Nguyễn Văn Triều và Đại úy Phạm Thanh Bình (Đội CSGT An Lạc, Phòng CSGT ĐB-ĐS-Công an TP Hồ Chí Minh) tuần tra kiểm soát trật tự an toàn giao thông trên đoạn quốc lộ 1, đến trước số B4/11, quốc lộ 1, xã Tân Kiên, huyện Bình Chánh thì phát hiện một bé gái đi lang thang với gương mặt lo lắng sợ hãi..Sau khi trò chuyện, thấy bé gái cũng không nhớ được địa chỉ nhà ở đâu nên tổ CSGT đã đưa bé về trụ sở; sau đó mua nước, sữa và thức ăn cho bé dùng, giúp bé bình tĩnh để nhớ thông tin về cha mẹ..Qua xác minh nhanh, cháu bé tên Hồ Thị Thúy Quỳnh, sinh năm 2017, ngụ ở Phường 13, Quận 8, TP.HCM, cha mẹ cháu bé cũng đang đi tìm bé khắp nơi..Thấy bé gái đi bộ với vẻ mặt sợ hãi, tổ công tác đã tiếp cận hỏi thăm thì biết cháu đang đi lạc."
155,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Ông Tore Barstad, người phát ngôn cảnh sát, cho biết với báo Aftenposten, hiện trường vụ xả súng trải dài từ hộp đêm London Pub, qua một câu lạc bộ gần đó rồi đến một tuyến phố lân cận - đây cũng là nơi nghi phạm bị bắt giữ chỉ sau vài phút hắn bắt đầu nổ súng..Vụ việc xảy ra tại London Pub, hộp đêm tự mô tả trên website của mình rằng đây là ""điểm gặp gỡ lớn nhất của những người đồng tính nam và đồng tính nữ tại Oslo""..Theo hãng tin AP, hiện trường vụ xả súng nằm bên ngoài quán bar London Pub, nơi những người đồng tính thường hay lui tới, khoảng vài giờ trước khi cuộc diễu hành Oslo’s Pride diễn ra..Trong một cuộc họp báo hôm 25-6, các quan chức cảnh sát cho biết người đàn ông bị bắt sau vụ xả súng là một công dân Na Uy gốc Iran..Rạng sáng ngày 25/6 (giờ địa phương), một vụ nổ súng lớn đã xảy ra tại hộp đêm London Pub dành cho người đồng tính ở thủ đô Oslo, Na Uy..Kênh truyền hình NRK đưa tin, nhà chức trách đã biết đến đối tượng này và người này đang không hợp tác với cảnh sát..Ông Stoere cho hay dù động cơ chưa được làm rõ nhưng vụ xả súng đã khiến cộng đồng đồng tính sợ hãi và đau xót."
156,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Theo báo cáo của Sở Y tế thành phố, tính đến giữa tháng 6, số ca mắc sốt xuất huyết tích lũy ở các tỉnh, thành phố phía nam là hơn 55.863 ca, tăng 117% so cùng kỳ năm 2021; trong đó số ca tử vong đến ngày 19/6 là 42 ca, tăng 6 lần so cùng kỳ và bảy lần so với năm 2021..Cùng với đó, việc biến chủng Omicron BA.5 xuất hiện tại Việt Nam được dự báo sẽ làm tăng số ca nhiễm Covid-19 trong thời gian tới..Trước diễn biến khó lường của dịch bệnh, Thành phố Hồ Chí Minh cần nhanh chóng thực hiện các giải pháp nhằm ngăn dịch bệnh bùng phát, nhất là không để xảy ra dịch chồng dịch..Ðáng chú ý, để không xảy ra dịch chồng dịch, ngoài tập trung thực hiện các giải pháp phòng, chống bệnh sốt xuất huyết, ngành y tế thành phố cần tập trung đẩy mạnh công tác tiêm vắc-xin phòng Covid-19 mũi nhắc lại..Các chuyên gia y tế cho biết, có nhiều nguyên nhân dẫn đến số ca mắc sốt xuất huyết tăng cao tại Thành phố Hồ Chí Minh và các tỉnh, thành phố phía nam..Bộ Y tế dự báo số mắc sốt xuất huyết thời gian tới tiếp tục gia tăng và có thể bùng phát trên diện rộng nếu không quyết liệt triển khai các biện pháp phòng, chống dịch bệnh..Tính đến hết tháng 6/2022, TP ghi nhận 21.750 trường hợp mắc sốt xuất huyết, tăng hơn 181% với cùng kỳ năm ngoái."
157,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Tương tự tại tỉnh Đắk Nông, cà phê thu mua ở mức 42.700 đồng/kg tại Gia Nghĩa và 42.600 đồng/kg ở Đắk R'lấp..Tại huyện Ea H'leo (Đắk Lắk), Buôn Hồ (Đắk Lắk) cà phê được thu mua cùng mức 42.700 đồng/kg..Tại huyện Di Linh, Lâm Hà, Bảo Lộc (Lâm Đồng) cà phê được thu mua với mức 42.300 đồng/kg..Tại tỉnh Gia Lai, giá cà phê ở mức 42.700 đồng/kg (Chư Prông), ở Pleiku và Iagrai cùng giá 42.600 đồng/kg..Tại Gia Nghĩa và Đắk R'lấp (Đắk Nông), giá cà phê lần lượt đạt mức 42.700 đồng/kg, 42.600 đồng/kg..Tại huyện Ea H'leo (ĐắkLắk), Buôn Hồ (ĐắkLắk) giá cà phê hôm nay được thu mua với mức 42.700 đồng/kg..Còn giá cà phê tại tỉnh Kon Tum được thu mua với mức 42.700 đồng/kg..Tại huyện Cư M'gar (Đắk Lắk) giá cà phê ở mức 42.800 đồng/kg."
158,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Tại Đại hội, các cổ đông của Vietnam Airlines đã thảo luận và biểu quyết thông qua các nội dung quan trọng gồm: kế hoạch sản xuất kinh doanh năm 2022; báo cáo tài chính năm 2021 đã được kiểm toán; báo cáo hoạt động của Hội đồng quản trị năm 2021 và định hướng năm 2022….Theo kế hoạch sản xuất kinh doanh năm 2022, Vietnam Airlines đặt mục tiêu doanh thu công ty mẹ đạt 45.252 tỷ đồng, gấp 2,3 lần so với cùng kỳ năm trước, lỗ ròng 9.335 tỷ đồng, giảm 23,5% so với khoản lỗ năm trước..Chủ tịch Hội đồng quản trị Vietnam Airlines Đặng Ngọc Hòa cho biết: “Trên cơ sở dự báo môi trường kinh doanh, đánh giá khó khăn, thuận lợi, Vietnam Airlines đã xây dựng kế hoạch sản xuất kinh doanh năm 2022, với nhiệm vụ trọng tâm là đảm bảo an toàn tuyệt đối khai thác, điều hành chủ động, linh hoạt theo diễn biến thị trường, cắt giảm chi phí, cân đối dòng tiền..Sáng 28/6, Tổng công ty Hàng không Việt Nam (Vietnam Airlines) đã tổ chức Đại hội đồng cổ đông thường niên năm 2022..Tại Đại hội đồng cổ đông thường niên năm 2022, ngày 28-6, Vietnam Airlines cho biết, trong năm 2022 và các năm tiếp theo, hãng tiếp tục tái cơ cấu toàn diện sau khi Đề án tái cơ cấu Tổng Công ty hàng không được cấp có thẩm quyền và Đại hội đồng cổ đông thông qua..Năm 2022, Vietnam Airlines đặt kế hoạch doanh thu công ty mẹ đạt 45.252 tỉ đồng, gấp 2,3 lần so với cùng kỳ năm 2021 nhưng vẫn có kế hoạch lỗ 9.335 tỉ đồng..Theo Tổng Giám đốc Vietnam Airlines Lê Hồng Hà, bằng những giải pháp linh hoạt, sáng tạo, Vietnam Airlines đã đạt được những kết quả khả quan hơn so với kế hoạch năm 2021 đã báo cáo Đại hội đồng cổ đông..Chi phí cắt giảm của Vietnam Airlines trong năm 2021 đạt trên 10.300 tỷ đồng, trong đó chi phí cắt giảm được nhờ nỗ lực tự thân là trên 5.500 tỷ đồng."
159,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Tại Bệnh viện Nhi TW, trong những bệnh nhân mắc MIS-C mức độ nặng cần phải sử dụng các biện pháp hỗ trợ, hầu như đều là các trẻ chưa tiêm vaccine COVID-19..do Cổng Thông tin điện tử Chính phủ tổ chức sáng ngày 1/7, PGS.TS Trần Minh Điển, Giám đốc Bệnh viện Nhi TW, hội chứng mắc suy đa cơ quan - gọi là hội chứng MIS-C chính là tình trạng đáp ứng viêm quá lên của cơ thể khi phản ứng với các thành phần của virus..Việc này ảnh hưởng đến tất cả các cơ quan, trong đó có hệ thống tim mạch, hệ thống da, cơ, gan, thần kinh, thận… Đây là hội chứng rất nặng, ảnh hưởng tới tính mạng của trẻ.Cũng tại hướng dẫn này, Bộ Y tế nêu rõ hội chứng viêm đa hệ thống ở trẻ em (MIS-C) đối với trẻ sau mắc COVID-19 khoảng 2-6 tuần khi có dấu hiệu sốt và có tăng các chỉ số viêm (CRP ≥ 5 mg/L, máu lắng, procalcitonin) và tổn thương ≥ 2 cơ quan (da niêm, tiêu hóa, tim mạch, thận, hô hấp, huyết học, thần kinh)..Hầu như các trường hợp trẻ mắc MIS-C điều trị tại Bệnh viện Nhi TW đều chưa tiêm vaccine COVID-19.""Hiện nay đã có phác đồ điều trị hội chứng MIS-C. Nhưng nếu không chẩn đoán được sớm, không phát hiện kịp thời thì rất ảnh hưởng đến tính mạng của trẻ..Giám đốc Bệnh viện Nhi TW cũng cho hay: Chúng ta đã qua đỉnh dịch 3 - 4 tháng, miễn dịch tự nhiên cũng suy giảm dần và những biến thể mới cũng đang xuất hiện..Hướng dẫn của Bộ Y tế cũng nhấn mạnh, tiêm vaccine phòng COVID-19 theo khuyến cáo của Bộ Y tế để bảo vệ trẻ trong dịch bệnh COVID-19."
160,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Một trận động đất mạnh 5,9 độ Richter đã xảy ra vào đầu ngày thứ Tư gần thành phố Khost cạnh biên giới Pakistan và số người chết dự kiến sẽ còn tăng lên do nhiều ngôi nhà trong khu vực này được làm bằng gỗ mỏng, bùn và các vật liệu dễ bị hư hại khác..Người phát ngôn của Tổng thư ký Liên hợp quốc António Guterres cho biết trong cuộc họp báo hôm thứ Năm rằng Cơ quan về Người tị nạn Liên hợp quốc (UNHCR) đã gửi thành công viện trợ và hỗ trợ nhân đạo đến các gia đình ở các tỉnh Paktika và Khost để đáp ứng nhu cầu của khoảng 4.000 người..Các cơ quan nhân đạo đang tập trung về khu vực này, nhưng vị trí xa xôi của nơi này đang làm khó các nỗ lực cứu hộ..Văn bản này cũng cho biết: ""Khoảng 80% tổ chức (đã trả lời khảo sát giám sát của OCHA) đang phải đối mặt với sự chậm trễ trong việc chuyển, nhận tiền viện trợ từ bên ngoài..""Ít nhất 18 xe tải đang trên đường đến các khu vực bị ảnh hưởng bởi trận động đất, mang theo hàng hóa khẩn cấp, bao gồm bánh quy năng lượng cao và các thiết bị lưu trữ di động"", thông báo của WFP đưa ra hôm thứ Năm cho biết..Hsiao-Wei Lee, Phó giám đốc quốc gia WFP tại Afghanistan, mô tả tình hình trên thực địa là ""rất ảm đạm"", nơi nhiều ngôi làng ""bị tàn phá hoàn toàn hoặc 70% đã sụp đổ""."
161,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Trước đó, Công đảng đối lập đã kêu gọi thay thế ông Boris Johnson ngay lập tức bằng một thủ tướng tạm quyền cho đến khi người kế nhiệm chính thức được đảng Bảo thủ bầu ra vào đầu tháng 9..Với 349 phiếu ủng hộ so với 238 phiếu chống, chính phủ của Thủ tướng Boris Johnson ngày 18/7 (giờ địa phương) đã vượt qua cuộc bỏ phiếu tín nhiệm tự đề xuất sau khi các thành viên đảng Bảo thủ cầm quyền buộc phải lựa chọn ủng hộ chính phủ nhằm tránh bầu cử sớm..Công đảng đã tìm cách tổ chức bỏ phiếu tín nhiệm đối với cả chính phủ và cá nhân ông Boris Johnson nhằm buộc ông phải rút lui sớm hơn..Tuy nhiên, Chính phủ Anh phản đối với lý do như vậy là không cần thiết sau khi Thủ tướng Boris Johnson đã cam kết sẽ rời bỏ chức vụ khi có người thay thế..Hôm 21-7, trang web chính thức của đảng Bảo thủ Anh đã đăng tải một bản kiến nghị do hơn 4.000 cử tri ủng hộ đảng gửi lên yêu cầu cho Thủ tướng Boris Johnson có cơ hội thứ hai và tham gia cuộc tranh cử chức thủ tướng sắp tới..Bản kiến nghị nói rằng vì ông Johnson thắng cử vào năm 2019 nhờ phiếu bầu của các cử tri ""trung thành và chăm chỉ"" của đảng Bảo thủ, nên cơ bản họ có quyền được nói lên ý kiến của mình..Trong khi các nghị sỹ Đảng Bảo thủ phần lớn đồng tình rằng giờ là thời điểm thích hợp để Thủ tướng Johnson ra đi, chính đảng này đang rất chia rẽ về việc người kế nhiệm ông nên là ai..Cuộc bầu nhà lãnh đạo mới của đảng được thông báo sau khi ông Johnson quyết định từ chức sau một loạt bê bối châm ngòi làn sóng từ chức của các thành viên nội các."
162,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Theo tổng hợp của Công ty cổ phần Chứng khoán Bảo Việt (BVSC), trong tháng 5-2022, lãi suất huy động trung bình đối với kỳ hạn 6 tháng và 12 tháng của một số ngân hàng tiếp tục tăng nhẹ, lần lượt ở mức 0,02% và 0,03%/năm, lên 4,92%/năm và 5,69%/năm..Nhưng, trong tháng 6-2022, hầu hết các ngân hàng đã điều chỉnh tăng lãi suất tiết kiệm, trong đó có cả các ngân hàng thương mại nhà nước..So với cùng kỳ năm 2021, lãi suất huy động 2 kỳ hạn này tăng lần lượt 0,05% và 0,1%/năm..Báo cáo tăng trưởng kinh tế và dự báo cho quý kế tiếp đối với các thị trường trong đó có Việt Nam do Ngân hàng UOB vừa công bố, dự báo tiền đồng có thể đối mặt với áp lực giảm giá thêm khi Cục Dự trữ Liên bang Mỹ (FED) tiếp tục tăng lãi suất trong nửa cuối năm 2022..Ở nhóm ngân hàng quốc doanh, Agribank giữ nguyên lãi suất huy động ở các kỳ hạn ngắn, nhưng điều chỉnh tăng 0,1 điểm % đối với các khoản gửi tiết kiệm từ 12 tháng trở lên, lên mức 5,6%/năm..Ngân hàng thương mại cổ phần Kỹ thương Việt Nam (Techcombank) tăng 0,3% lãi suất tiền gửi tại quầy đối với kỳ hạn 36 tháng, tăng 0,3-0,45% với các kỳ hạn ngắn..Điều này dẫn đến sự chênh lệch lãi suất khá lớn giữa các ngân hàng, chẳng hạn, lãi suất 18 tháng onlines tại VietinBank là 5,75%, thấp hơn tới 1,8% so với lãi suất cùng kỳ hạn tại SCB..Đối với các ngân hàng thương mại cổ phần khác, lãi suất cao nhất dao động trong khoảng 7%/năm, nhưng cũng chỉ áp dụng với các khoản tiền gửi lớn, kỳ hạn dài."
163,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Từ những máy bay không người lái nhỏ thường được sử dụng để giám sát đến máy bay không người lái Bayraktar TB2 nổi tiếng do Thổ Nhĩ Kỳ thiết kế, lực lượng máy bay không người lái đặc biệt của Ukraine đã có thể đối phó hiệu quả với xe tăng và thiết giáp của Nga..Giới chuyên gia tiết lộ với trang Business Insider rằng UAV của Ukraine ngày càng trở nên kém hiệu quả vì Nga đã cải tiến hệ thống phòng không và giờ đây đang bắn hạ và gây nhiễu nhiều UAV của đối phương..Những câu chuyện về sự thành công được nhắc tới nhiều trên báo chí, được phát trên nhiều video clip, phát tán rộng rãi trên các trang mạng xã hội và cho thấy máy bay không người lái của lực lượng không quân Ukraine đã cản trở đáng kể những bước tiến của quân đội Nga..Tuy nhiên, Nga đã rút ra bài học từ thất bại trước những chiếc máy bay không người lái này trong những tháng đầu tiên của chiến dịch quân sự..Ông Samuel Bendett, một nhà phân tích và chuyên gia về các hệ thống quân sự không người lái và robot tại Trung tâm Phân tích Hải quân, cho biết: “Điều đang xảy ra hiện nay là tác chiến điện tử và hệ thống phòng không của Nga đã được tổ chức và thực chiến tốt hơn so với những tháng trước đó của cuộc chiến”..Chuyên gia Bendett của CNA cho rằng trong khi các máy bay không người lái của Ukraine đang trở nên kém hiệu quả hơn trong giai đoạn mới của cuộc chiến, Nga cũng sử dụng nhiều máy bay không người lái của họ, đặc biệt là cho các nhiệm vụ tình báo, giám sát và trinh sát..Trong những ngày đầu xung đột ở Ukraine, máy bay không người lái (UAV) nổi lên như một vũ khí góp phần mang đến thắng lợi bất ngờ cho lực lượng Ukraine trước lực lượng Nga..Các chuyên gia nói rằng máy bay không người lái ngày càng trở nên kém hiệu quả vì Nga đã cải tiến hệ thống phòng thủ, bắn rơi và gây nhiễu nhiều máy bay không người lái của Ukraine."
